customer_id,signup_date,segment,country,acquisition_channel,is_active
C008850,2024-10-28,Mid-Market,GA,Partner,True
C008851,2022-06-28,Mid-Market,RU,Partner,True
C008852,2024-09-08,SMB,GT,Referral,False
C008853,2024-12-28,Enterprise,AL,Organic,True
C008854,2023-03-08,SMB,KR,Paid Ads,True
C008855,2024-01-01,Mid-Market,CA,Partner,False
C008856,2024-08-21,SMB,HR,Referral,False
C008857,2022-10-28,SMB,VE,Organic,False
C008858,2023-05-10,SMB,GT,Paid Ads,True
C008859,2023-06-06,SMB,CR,Referral,True
C008860,2022-09-18,SMB,CL,Paid Ads,True
C008861,2024-03-13,SMB,JO,Paid Ads,True
C008862,2024-07-19,Mid-Market,SB,Partner,True
C008863,2022-05-24,Mid-Market,LT,Organic,True
C008864,2023-05-08,Enterprise,GY,Partner,False
C008865,2023-09-22,Mid-Market,ME,Organic,True
C008866,2022-04-06,SMB,DM,Paid Ads,True
C008867,2024-03-03,SMB,BZ,Partner,True
C008868,2024-04-08,Enterprise,YE,Partner,True
C008869,2023-11-25,SMB,CH,Organic,True
C008870,2024-09-30,SMB,CN,Partner,True
C008871,2024-02-06,SMB,ST,Organic,False
C008872,2024-08-20,SMB,SZ,Partner,True
C008873,2023-06-16,Enterprise,KR,Paid Ads,False
C008874,2022-11-09,SMB,JO,Referral,True
C008875,2024-11-26,SMB,NG,Organic,False
C008876,2024-09-16,SMB,SG,Paid Ads,False
C008877,2022-12-21,SMB,KP,Organic,True
C008878,2024-11-16,SMB,CI,Partner,True
C008879,2024-09-12,SMB,BY,Organic,False
C008880,2024-07-24,Mid-Market,MG,Partner,True
C008881,2024-10-23,SMB,PK,Partner,True
C008882,2024-02-28,Enterprise,TZ,Partner,False
C008883,2022-12-08,Mid-Market,ZW,Partner,True
C008884,2024-11-06,SMB,AL,Paid Ads,True
C008885,2022-03-02,Enterprise,LA,Organic,True
C008886,2022-01-29,SMB,KI,Partner,True
C008887,2023-06-30,SMB,CG,Referral,True
C008888,2023-07-21,SMB,GE,Organic,True
C008889,2023-08-14,SMB,GH,Paid Ads,False
C008890,2022-07-18,SMB,BI,Organic,True
C008891,2022-03-13,SMB,SO,Referral,True
C008892,2024-09-06,SMB,BT,Referral,True
C008893,2023-11-10,SMB,BW,Referral,True
C008894,2022-09-30,Enterprise,MC,Organic,False
C008895,2023-03-02,Mid-Market,AM,Organic,False
C008896,2023-03-26,Mid-Market,LC,Organic,True
C008897,2022-11-02,Enterprise,NG,Partner,True
C008898,2024-08-07,Mid-Market,MG,Referral,False
C008899,2023-08-06,SMB,OM,Organic,True
C008900,2024-07-07,Mid-Market,US,Organic,True
C008901,2023-05-13,Mid-Market,YE,Organic,True
C008902,2022-03-05,Mid-Market,TW,Paid Ads,True
C008903,2022-01-17,Mid-Market,GT,Organic,True
C008904,2023-01-24,Mid-Market,DZ,Partner,True
C008905,2024-03-06,SMB,LK,Referral,True
C008906,2024-05-06,Mid-Market,UG,Referral,True
C008907,2023-02-07,Mid-Market,PH,Organic,True
C008908,2024-07-15,SMB,LI,Partner,True
C008909,2022-08-10,SMB,MM,Organic,True
C008910,2023-02-24,Enterprise,KI,Organic,True
C008911,2022-08-09,SMB,GQ,Referral,True
C008912,2022-05-18,SMB,GH,Paid Ads,True
C008913,2024-12-05,SMB,RW,Partner,False
C008914,2023-09-16,SMB,DK,Partner,False
C008915,2024-05-02,Mid-Market,KE,Referral,True
C008916,2023-09-21,Enterprise,TG,Organic,True
C008917,2022-11-03,SMB,MV,Referral,True
C008918,2022-03-08,SMB,NZ,Paid Ads,True
C008919,2024-08-27,Enterprise,BA,Partner,True
C008920,2023-11-07,SMB,CI,Referral,True
C008921,2024-01-26,SMB,MD,Partner,False
C008922,2024-01-13,Mid-Market,GE,Partner,True
C008923,2024-12-27,SMB,GD,Organic,True
C008924,2024-06-09,SMB,KW,Partner,False
C008925,2022-08-19,SMB,CV,Partner,True
C008926,2022-01-11,Mid-Market,MC,Referral,True
C008927,2023-07-07,Enterprise,DJ,Referral,True
C008928,2024-12-09,SMB,BW,Paid Ads,False
C008929,2024-09-06,SMB,TD,Organic,True
C008930,2022-10-08,SMB,CV,Organic,True
C008931,2023-02-21,SMB,KI,Paid Ads,False
C008932,2024-05-03,SMB,LA,Referral,False
C008933,2022-04-23,SMB,AF,Paid Ads,True
C008934,2023-10-10,SMB,ID,Organic,True
C008935,2024-09-05,SMB,NZ,Paid Ads,True
C008936,2024-12-24,SMB,UG,Partner,False
C008937,2024-11-29,SMB,BN,Partner,True
C008938,2023-02-21,Enterprise,AF,Partner,True
C008939,2023-12-25,SMB,CM,Organic,True
C008940,2024-10-22,Mid-Market,PE,Partner,True
C008941,2022-10-21,Enterprise,IL,Partner,True
C008942,2023-02-12,Enterprise,BJ,Paid Ads,True
C008943,2024-10-27,Enterprise,TR,Referral,True
C008944,2023-12-19,Enterprise,BR,Organic,True
C008945,2023-10-30,Mid-Market,AG,Organic,True
C008946,2022-10-12,SMB,JP,Organic,True
C008947,2023-09-03,SMB,SA,Referral,True
C008948,2023-10-24,SMB,BR,Referral,False
C008949,2022-10-13,Enterprise,FJ,Organic,True
C008950,2022-07-10,SMB,PT,Referral,True
C008951,2023-06-04,SMB,ET,Referral,True
C008952,2023-11-08,SMB,MC,Partner,False
C008953,2023-11-19,SMB,TM,Referral,True
C008954,2023-01-27,SMB,ET,Referral,True
C008955,2024-08-06,SMB,MD,Partner,True
C008956,2022-09-03,SMB,IN,Organic,True
C008957,2023-12-25,SMB,AD,Paid Ads,True
C008958,2024-12-23,SMB,CR,Referral,True
C008959,2023-02-24,Mid-Market,CL,Partner,True
C008960,2022-01-27,SMB,NR,Partner,True
C008961,2022-06-29,Mid-Market,SY,Paid Ads,True
C008962,2022-04-21,SMB,DM,Organic,True
C008963,2022-04-16,Mid-Market,PH,Referral,False
C008964,2023-12-23,SMB,NP,Organic,True
C008965,2024-07-04,SMB,GH,Paid Ads,True
C008966,2024-09-22,SMB,AD,Paid Ads,True
C008967,2024-01-11,Mid-Market,BA,Partner,True
C008968,2022-07-18,SMB,EE,Organic,True
C008969,2023-10-16,SMB,UG,Organic,False
C008970,2023-10-09,SMB,SO,Paid Ads,False
C008971,2024-05-03,SMB,TG,Organic,True
C008972,2024-08-15,SMB,MW,Referral,True
C008973,2023-10-25,SMB,TD,Organic,False
C008974,2024-06-06,Enterprise,LK,Referral,True
C008975,2022-05-20,SMB,DO,Organic,True
C008976,2022-09-01,SMB,NR,Organic,True
C008977,2024-12-16,SMB,TN,Organic,True
C008978,2022-04-17,Mid-Market,AO,Referral,True
C008979,2023-01-08,SMB,TV,Referral,True
C008980,2024-07-26,SMB,CL,Referral,True
C008981,2024-09-08,Mid-Market,AZ,Referral,True
C008982,2022-11-28,SMB,SR,Paid Ads,True
C008983,2023-07-18,SMB,SE,Partner,True
C008984,2023-04-25,SMB,JO,Paid Ads,False
C008985,2023-03-02,SMB,RU,Paid Ads,True
C008986,2023-08-17,SMB,BH,Referral,True
C008987,2023-03-08,SMB,AM,Partner,True
C008988,2022-08-18,SMB,HT,Paid Ads,True
C008989,2022-09-06,Mid-Market,JM,Paid Ads,True
C008990,2022-09-16,Mid-Market,CO,Partner,True
C008991,2022-02-27,Mid-Market,SD,Organic,True
C008992,2022-12-14,Enterprise,VA,Paid Ads,True
C008993,2022-11-06,SMB,IS,Partner,True
C008994,2023-03-07,SMB,LU,Partner,True
C008995,2024-11-18,Mid-Market,MW,Organic,True
C008996,2022-11-21,Mid-Market,MG,Organic,True
C008997,2022-12-19,SMB,QA,Paid Ads,True
C008998,2023-08-17,SMB,FJ,Organic,False
C008999,2023-10-01,SMB,NR,Paid Ads,True
C009000,2023-01-03,Enterprise,EE,Referral,True
C009001,2022-09-29,Enterprise,GH,Organic,True
C009002,2023-08-10,Mid-Market,CL,Referral,True
C009003,2023-02-25,SMB,NL,Referral,True
C009004,2024-04-19,SMB,UA,Referral,True
C009005,2024-04-03,SMB,GH,Organic,True
C009006,2022-09-25,SMB,TN,Paid Ads,True
C009007,2024-03-27,SMB,SG,Referral,True
C009008,2023-07-25,Enterprise,TT,Referral,True
C009009,2022-12-08,SMB,SK,Organic,True
C009010,2024-08-18,SMB,US,Partner,True
C009011,2022-12-10,Enterprise,ZM,Organic,True
C009012,2023-09-09,Mid-Market,BA,Partner,False
C009013,2024-05-15,Mid-Market,GT,Paid Ads,False
C009014,2023-10-02,Mid-Market,TL,Partner,True
C009015,2024-04-14,Mid-Market,RW,Partner,False
C009016,2022-05-04,SMB,MA,Organic,False
C009017,2023-10-21,SMB,LB,Referral,True
C009018,2023-07-31,Enterprise,BD,Paid Ads,False
C009019,2024-02-25,SMB,MZ,Referral,True
C009020,2022-10-05,SMB,KP,Partner,True
C009021,2024-09-30,SMB,SN,Partner,True
C009022,2024-04-10,Mid-Market,KR,Organic,True
C009023,2022-12-30,SMB,AU,Paid Ads,True
C009024,2023-05-19,SMB,FM,Organic,True
C009025,2023-08-01,SMB,SZ,Organic,True
C009026,2022-03-04,SMB,CR,Organic,True
C009027,2024-09-06,Mid-Market,AZ,Referral,False
C009028,2022-07-21,Enterprise,FJ,Partner,True
C009029,2022-01-24,SMB,ME,Referral,True
C009030,2024-08-19,SMB,MZ,Paid Ads,True
C009031,2022-02-21,Mid-Market,IS,Paid Ads,True
C009032,2023-07-23,SMB,BT,Paid Ads,True
C009033,2022-09-29,Enterprise,KE,Paid Ads,True
C009034,2024-04-02,SMB,LY,Paid Ads,True
C009035,2022-02-18,SMB,GY,Organic,True
C009036,2024-08-08,Enterprise,CV,Partner,True
C009037,2022-03-24,Mid-Market,MZ,Paid Ads,True
C009038,2024-12-23,Mid-Market,TT,Paid Ads,True
C009039,2023-07-19,SMB,HN,Paid Ads,False
C009040,2022-04-16,Enterprise,JO,Partner,True
C009041,2022-12-20,SMB,AZ,Paid Ads,True
C009042,2022-05-29,Mid-Market,MY,Referral,True
C009043,2024-11-14,SMB,YE,Organic,True
C009044,2023-06-26,SMB,BI,Organic,True
C009045,2023-12-19,Mid-Market,VA,Referral,False
C009046,2024-03-30,SMB,SZ,Paid Ads,True
C009047,2022-05-22,SMB,EE,Referral,True
C009048,2023-08-26,SMB,NR,Partner,True
C009049,2024-06-07,Enterprise,PL,Organic,True
C009050,2023-10-16,SMB,NE,Partner,True
C009051,2023-05-24,SMB,JO,Paid Ads,True
C009052,2022-10-31,SMB,TV,Organic,False
C009053,2023-09-03,SMB,SA,Paid Ads,True
C009054,2024-02-10,SMB,LY,Partner,True
C009055,2024-01-12,Mid-Market,CH,Organic,True
C009056,2023-08-19,SMB,FM,Partner,True
C009057,2022-02-23,Mid-Market,CU,Referral,True
C009058,2023-04-19,Enterprise,KZ,Paid Ads,True
C009059,2024-06-02,Mid-Market,NA,Referral,True
C009060,2024-11-22,SMB,DE,Organic,True
C009061,2024-01-24,SMB,LT,Partner,True
C009062,2024-12-07,Enterprise,PY,Paid Ads,True
C009063,2023-12-26,SMB,TW,Partner,True
C009064,2024-08-11,SMB,SV,Organic,True
C009065,2024-07-07,SMB,HT,Partner,True
C009066,2023-10-03,SMB,FI,Referral,True
C009067,2023-03-29,SMB,AD,Organic,True
C009068,2024-06-06,Mid-Market,JO,Partner,False
C009069,2023-01-25,Mid-Market,VA,Organic,False
C009070,2023-01-30,SMB,NP,Organic,True
C009071,2022-03-14,SMB,BZ,Partner,True
C009072,2023-10-03,SMB,MZ,Referral,True
C009073,2024-05-19,SMB,HR,Referral,True
C009074,2023-03-12,SMB,ER,Organic,True
C009075,2022-03-28,SMB,LS,Organic,True
C009076,2022-12-02,SMB,TW,Partner,True
C009077,2023-12-16,SMB,FM,Referral,True
C009078,2024-11-26,SMB,NL,Organic,True
C009079,2023-08-03,SMB,CN,Paid Ads,False
C009080,2023-03-15,SMB,BB,Partner,True
C009081,2022-09-03,SMB,MN,Paid Ads,True
C009082,2024-05-12,SMB,PG,Referral,True
C009083,2022-06-12,SMB,IE,Organic,True
C009084,2024-04-20,SMB,AD,Referral,True
C009085,2023-08-26,SMB,BR,Organic,False
C009086,2022-10-10,SMB,MM,Organic,True
C009087,2022-03-20,Enterprise,PK,Partner,True
C009088,2023-10-02,SMB,JP,Referral,False
C009089,2024-09-18,SMB,YE,Organic,True
C009090,2022-05-09,Mid-Market,BS,Partner,True
C009091,2023-04-10,SMB,SY,Referral,False
C009092,2023-09-10,SMB,AG,Referral,True
C009093,2022-09-11,Mid-Market,SZ,Referral,True
C009094,2023-03-01,Mid-Market,FJ,Organic,True
C009095,2024-10-01,Mid-Market,FM,Referral,True
C009096,2023-01-01,SMB,NO,Partner,True
C009097,2024-12-25,SMB,GB,Organic,False
C009098,2023-05-12,Mid-Market,TD,Paid Ads,True
C009099,2022-01-29,Mid-Market,SD,Organic,True
C009100,2023-03-28,SMB,CH,Referral,True
C009101,2022-04-11,Mid-Market,TH,Referral,True
C009102,2023-05-02,Mid-Market,TT,Paid Ads,True
C009103,2024-09-18,SMB,BN,Referral,True
C009104,2022-10-27,Mid-Market,CA,Referral,False
C009105,2022-02-07,SMB,LV,Paid Ads,True
C009106,2024-05-01,SMB,SZ,Referral,False
C009107,2022-09-21,SMB,BD,Referral,True
C009108,2022-08-09,Mid-Market,NE,Organic,True
C009109,2023-10-27,Mid-Market,DK,Paid Ads,True
C009110,2024-01-17,Mid-Market,ES,Referral,True
C009111,2024-08-30,Enterprise,BG,Partner,True
C009112,2023-04-09,SMB,EE,Partner,True
C009113,2024-02-29,SMB,NG,Paid Ads,True
C009114,2024-12-03,SMB,LU,Paid Ads,True
C009115,2024-09-23,SMB,MZ,Organic,True
C009116,2024-12-21,SMB,GQ,Paid Ads,True
C009117,2024-01-31,SMB,MW,Organic,True
C009118,2022-12-03,Mid-Market,GY,Paid Ads,True
C009119,2023-11-04,SMB,VE,Partner,True
C009120,2022-09-22,SMB,MW,Partner,True
C009121,2023-12-28,SMB,SL,Partner,True
C009122,2022-10-11,SMB,GE,Organic,True
C009123,2022-06-20,SMB,NA,Partner,True
C009124,2022-10-19,Mid-Market,SA,Organic,True
C009125,2023-12-23,Enterprise,BE,Partner,True
C009126,2022-03-25,Mid-Market,AD,Paid Ads,True
C009127,2023-10-03,SMB,MU,Referral,True
C009128,2023-11-12,SMB,AE,Referral,True
C009129,2022-09-23,SMB,IS,Referral,True
C009130,2022-01-13,Mid-Market,PS,Partner,True
C009131,2024-01-18,Mid-Market,EG,Referral,True
C009132,2023-12-05,SMB,JO,Referral,True
C009133,2023-04-04,SMB,MK,Paid Ads,True
C009134,2022-10-25,SMB,GW,Referral,True
C009135,2022-04-18,Mid-Market,SM,Referral,True
C009136,2024-04-14,Mid-Market,TT,Paid Ads,True
C009137,2024-01-06,SMB,ZA,Partner,True
C009138,2024-02-11,Enterprise,MN,Paid Ads,True
C009139,2022-11-13,SMB,FR,Partner,True
C009140,2022-09-24,SMB,BA,Partner,True
C009141,2024-08-08,SMB,ST,Organic,False
C009142,2022-10-05,SMB,MY,Paid Ads,True
C009143,2022-11-08,Mid-Market,AO,Referral,True
C009144,2023-12-10,SMB,IL,Paid Ads,True
C009145,2023-07-30,SMB,NR,Partner,True
C009146,2022-04-01,SMB,MN,Paid Ads,True
C009147,2022-12-15,Mid-Market,BF,Referral,True
C009148,2023-09-26,Mid-Market,GM,Paid Ads,True
C009149,2023-07-07,SMB,ET,Referral,True
C009150,2023-01-11,Mid-Market,MR,Organic,True
C009151,2022-06-26,SMB,HR,Partner,True
C009152,2024-06-27,SMB,GW,Paid Ads,False
C009153,2023-06-25,SMB,GQ,Paid Ads,True
C009154,2023-10-20,SMB,GM,Referral,False
C009155,2023-04-18,SMB,VN,Referral,False
C009156,2023-07-03,SMB,KE,Paid Ads,True
C009157,2024-10-04,Enterprise,TN,Referral,True
C009158,2022-09-21,Enterprise,FM,Referral,True
C009159,2023-08-08,Mid-Market,ER,Paid Ads,True
C009160,2024-02-07,SMB,CN,Partner,True
C009161,2022-10-16,SMB,SR,Partner,True
C009162,2023-01-03,SMB,BI,Partner,True
C009163,2023-07-03,Mid-Market,BA,Referral,True
C009164,2022-02-23,Enterprise,SY,Referral,True
C009165,2022-01-28,Mid-Market,GB,Referral,True
C009166,2022-03-07,Enterprise,GQ,Partner,True
C009167,2024-03-26,Mid-Market,GY,Referral,True
C009168,2023-03-31,SMB,IS,Partner,True
C009169,2023-03-14,SMB,BA,Paid Ads,True
C009170,2022-04-22,SMB,HT,Paid Ads,True
C009171,2023-01-05,Enterprise,MU,Partner,True
C009172,2023-03-01,SMB,TZ,Partner,False
C009173,2023-04-12,SMB,JP,Partner,False
C009174,2023-02-06,SMB,SY,Paid Ads,True
C009175,2023-12-25,SMB,MH,Paid Ads,False
C009176,2024-10-18,SMB,DJ,Referral,False
C009177,2023-09-16,SMB,EG,Referral,True
C009178,2023-09-28,Mid-Market,KW,Referral,True
C009179,2024-12-25,SMB,NP,Referral,False
C009180,2024-06-24,SMB,IQ,Referral,True
C009181,2024-10-22,SMB,DK,Paid Ads,True
C009182,2022-10-14,SMB,BR,Organic,False
C009183,2023-08-09,Mid-Market,BD,Paid Ads,True
C009184,2024-12-24,SMB,QA,Partner,True
C009185,2022-10-23,SMB,PH,Paid Ads,True
C009186,2024-07-14,Mid-Market,PS,Partner,True
C009187,2024-09-22,Mid-Market,KW,Organic,False
C009188,2022-06-16,Mid-Market,TH,Referral,True
C009189,2023-06-04,SMB,ZM,Paid Ads,True
C009190,2024-05-28,Enterprise,BA,Organic,True
C009191,2022-04-08,SMB,KZ,Paid Ads,False
C009192,2024-05-26,Mid-Market,MT,Partner,True
C009193,2024-12-01,Mid-Market,PW,Partner,True
C009194,2023-11-19,SMB,BJ,Paid Ads,True
C009195,2022-07-15,SMB,UA,Partner,False
C009196,2023-06-05,SMB,ZM,Referral,True
C009197,2023-01-05,SMB,CL,Organic,True
C009198,2023-10-02,SMB,TZ,Partner,True
C009199,2023-03-26,SMB,PK,Paid Ads,True
C009200,2022-08-16,Enterprise,HT,Referral,True
C009201,2024-02-22,Mid-Market,SE,Partner,True
C009202,2023-10-21,SMB,CN,Partner,True
C009203,2023-08-11,SMB,TD,Referral,True
C009204,2022-04-04,Mid-Market,BF,Organic,True
C009205,2024-08-03,SMB,NP,Paid Ads,False
C009206,2022-06-14,SMB,AG,Partner,True
C009207,2024-05-19,SMB,TL,Referral,True
C009208,2024-07-26,SMB,KH,Referral,True
C009209,2022-10-15,Mid-Market,NP,Partner,True
C009210,2022-07-31,Mid-Market,MH,Paid Ads,True
C009211,2022-08-30,Mid-Market,KG,Organic,True
C009212,2024-06-21,Enterprise,BS,Paid Ads,False
C009213,2023-11-29,SMB,WS,Partner,True
C009214,2022-11-22,SMB,BN,Partner,False
C009215,2024-02-09,SMB,TJ,Organic,True
C009216,2022-07-27,SMB,DJ,Partner,True
C009217,2024-02-25,SMB,SN,Partner,True
C009218,2024-07-02,SMB,HN,Paid Ads,True
C009219,2022-06-11,SMB,MY,Partner,False
C009220,2024-01-25,SMB,GT,Partner,False
C009221,2024-09-08,SMB,BJ,Organic,True
C009222,2023-02-02,Mid-Market,AG,Organic,True
C009223,2023-09-12,SMB,MM,Paid Ads,True
C009224,2023-01-07,Enterprise,YE,Referral,True
C009225,2023-06-21,Mid-Market,AM,Organic,True
C009226,2022-08-16,SMB,SC,Partner,True
C009227,2023-05-28,SMB,CM,Partner,True
C009228,2023-07-14,SMB,TD,Organic,True
C009229,2024-10-14,SMB,SV,Paid Ads,True
C009230,2023-08-03,Enterprise,IL,Organic,True
C009231,2024-10-27,Mid-Market,VU,Paid Ads,False
C009232,2024-01-26,SMB,MW,Organic,True
C009233,2024-02-02,SMB,BA,Referral,True
C009234,2024-08-20,Mid-Market,MZ,Partner,True
C009235,2023-04-16,Enterprise,GW,Organic,True
C009236,2024-01-31,Enterprise,AE,Paid Ads,False
C009237,2022-01-20,Mid-Market,BN,Paid Ads,False
C009238,2024-05-23,SMB,PL,Referral,True
C009239,2023-12-27,Enterprise,DK,Paid Ads,True
C009240,2023-03-29,SMB,IQ,Organic,True
C009241,2023-02-01,SMB,LU,Paid Ads,True
C009242,2022-02-19,SMB,PH,Referral,True
C009243,2024-02-21,SMB,BZ,Organic,True
C009244,2023-05-08,SMB,TV,Paid Ads,True
C009245,2022-01-08,Mid-Market,PT,Paid Ads,True
C009246,2022-06-12,SMB,GB,Referral,True
C009247,2023-02-03,Enterprise,KZ,Paid Ads,True
C009248,2024-08-16,SMB,CO,Organic,False
C009249,2022-02-04,Mid-Market,NA,Referral,True
C009250,2024-01-11,Mid-Market,SI,Partner,False
C009251,2023-05-26,SMB,SZ,Paid Ads,True
C009252,2022-09-15,SMB,DJ,Partner,False
C009253,2024-08-16,Enterprise,LY,Referral,True
C009254,2022-05-08,SMB,DZ,Partner,True
C009255,2023-11-30,Mid-Market,VU,Paid Ads,True
C009256,2024-08-01,SMB,BY,Referral,False
C009257,2024-05-09,SMB,CV,Organic,False
C009258,2024-05-16,Mid-Market,CH,Partner,True
C009259,2023-11-16,SMB,PT,Organic,False
C009260,2023-10-23,Mid-Market,ES,Paid Ads,True
C009261,2024-08-14,Enterprise,AT,Organic,True
C009262,2023-02-04,SMB,DO,Paid Ads,True
C009263,2023-08-11,SMB,PE,Referral,True
C009264,2022-08-05,Mid-Market,NE,Organic,True
C009265,2022-11-16,SMB,BF,Paid Ads,False
C009266,2024-12-17,SMB,SV,Partner,True
C009267,2023-07-14,Enterprise,TR,Paid Ads,True
C009268,2022-12-06,Mid-Market,BA,Partner,False
C009269,2023-11-09,SMB,SZ,Paid Ads,True
C009270,2022-11-15,SMB,GY,Referral,True
C009271,2022-05-21,SMB,KN,Paid Ads,True
C009272,2024-10-27,SMB,SZ,Organic,True
C009273,2023-03-07,Enterprise,AF,Organic,True
C009274,2024-08-04,Enterprise,TG,Organic,True
C009275,2024-09-18,SMB,PS,Paid Ads,True
C009276,2023-06-09,SMB,SR,Organic,True
C009277,2023-04-25,Mid-Market,NO,Partner,True
C009278,2023-06-14,SMB,SM,Partner,False
C009279,2023-10-31,Mid-Market,MH,Organic,False
C009280,2023-03-01,SMB,CG,Paid Ads,True
C009281,2024-01-04,SMB,UG,Referral,True
C009282,2022-02-11,SMB,QA,Organic,True
C009283,2024-08-16,Mid-Market,RO,Partner,False
C009284,2022-06-14,Enterprise,OM,Referral,True
C009285,2024-04-26,SMB,PT,Partner,True
C009286,2022-09-27,Mid-Market,VN,Referral,True
C009287,2024-01-07,Enterprise,CN,Referral,True
C009288,2023-04-23,SMB,MT,Paid Ads,True
C009289,2024-08-03,SMB,RS,Referral,False
C009290,2024-11-10,Enterprise,LS,Organic,True
C009291,2024-11-29,SMB,HT,Paid Ads,True
C009292,2024-03-30,SMB,RS,Organic,True
C009293,2024-04-15,SMB,OM,Partner,True
C009294,2024-10-06,SMB,TO,Organic,True
C009295,2023-08-07,Mid-Market,TV,Organic,True
C009296,2022-07-03,SMB,CU,Referral,True
C009297,2022-03-31,Mid-Market,KI,Organic,True
C009298,2023-05-09,SMB,IT,Referral,True
C009299,2023-02-18,SMB,HN,Organic,False
C009300,2023-07-25,SMB,KG,Paid Ads,True
C009301,2023-02-17,Enterprise,BO,Organic,True
C009302,2023-08-23,SMB,NZ,Organic,True
C009303,2024-02-26,SMB,LU,Referral,True
C009304,2023-10-02,Mid-Market,BO,Paid Ads,True
C009305,2023-06-01,SMB,AR,Referral,False
C009306,2024-12-25,SMB,GA,Referral,True
C009307,2023-03-03,Enterprise,MM,Paid Ads,True
C009308,2024-10-03,Enterprise,MN,Partner,True
C009309,2024-11-19,SMB,NE,Referral,True
C009310,2024-03-29,Mid-Market,GR,Partner,True
C009311,2022-12-06,SMB,CR,Partner,True
C009312,2023-11-28,Mid-Market,BR,Referral,True
C009313,2024-10-04,Mid-Market,LK,Organic,True
C009314,2024-05-01,Mid-Market,BN,Organic,True
C009315,2022-02-28,SMB,SR,Referral,False
C009316,2024-02-06,SMB,MA,Organic,True
C009317,2024-06-13,SMB,SL,Organic,True
C009318,2022-10-15,SMB,TM,Organic,True
C009319,2024-05-29,SMB,NP,Paid Ads,True
C009320,2023-09-21,Enterprise,ME,Organic,True
C009321,2023-04-06,SMB,MY,Paid Ads,True
C009322,2024-06-13,SMB,AD,Paid Ads,True
C009323,2023-05-22,SMB,KP,Paid Ads,True
C009324,2023-10-04,SMB,CG,Paid Ads,False
C009325,2024-01-03,SMB,BE,Paid Ads,True
C009326,2022-08-19,SMB,RU,Partner,True
C009327,2024-09-17,SMB,ZW,Partner,False
C009328,2022-11-13,SMB,MM,Organic,True
C009329,2024-02-19,Mid-Market,IQ,Organic,True
C009330,2022-04-15,Mid-Market,CN,Organic,True
C009331,2022-08-09,SMB,VN,Organic,True
C009332,2024-04-09,SMB,ER,Partner,True
C009333,2022-01-06,SMB,LI,Organic,True
C009334,2022-01-22,Mid-Market,JM,Partner,True
C009335,2023-07-30,SMB,CM,Organic,False
C009336,2024-04-25,Mid-Market,GQ,Referral,True
C009337,2024-04-27,SMB,KG,Referral,True
C009338,2024-05-06,SMB,TR,Paid Ads,True
C009339,2024-08-10,SMB,CH,Paid Ads,True
C009340,2023-12-04,SMB,LK,Partner,True
C009341,2023-07-04,SMB,VC,Paid Ads,True
C009342,2022-11-28,Mid-Market,SR,Referral,True
C009343,2023-02-28,Mid-Market,MD,Referral,True
C009344,2023-04-24,SMB,RS,Paid Ads,False
C009345,2022-05-16,SMB,NA,Referral,True
C009346,2023-09-23,Mid-Market,AU,Paid Ads,True
C009347,2022-08-23,SMB,AE,Referral,True
C009348,2023-11-03,SMB,CM,Partner,True
C009349,2024-11-13,SMB,BH,Organic,True
C009350,2022-09-25,Mid-Market,NG,Partner,False
C009351,2023-03-26,SMB,TH,Paid Ads,True
C009352,2022-06-23,SMB,MK,Paid Ads,True
C009353,2024-12-04,SMB,PT,Organic,False
C009354,2022-01-31,SMB,TL,Referral,False
C009355,2022-05-06,Enterprise,CA,Referral,True
C009356,2022-03-05,SMB,UZ,Paid Ads,True
C009357,2022-05-17,SMB,CF,Paid Ads,False
C009358,2022-12-26,SMB,PS,Partner,True
C009359,2022-06-29,SMB,AT,Organic,True
C009360,2023-06-16,Enterprise,SZ,Partner,True
C009361,2023-09-15,SMB,RO,Partner,True
C009362,2022-06-20,SMB,EG,Partner,True
C009363,2022-03-20,Enterprise,DO,Partner,True
C009364,2022-02-10,SMB,IL,Paid Ads,True
C009365,2024-03-12,Enterprise,GT,Referral,True
C009366,2023-06-12,SMB,IN,Partner,True
C009367,2022-08-16,SMB,VC,Organic,True
C009368,2024-08-21,Enterprise,DZ,Partner,True
C009369,2022-08-08,SMB,AF,Organic,True
C009370,2023-12-20,SMB,CL,Paid Ads,True
C009371,2023-02-13,Mid-Market,MK,Paid Ads,True
C009372,2024-09-21,SMB,PY,Organic,False
C009373,2022-08-04,SMB,DK,Paid Ads,True
C009374,2023-08-16,SMB,MT,Referral,False
C009375,2023-11-28,Mid-Market,LY,Organic,True
C009376,2022-12-29,SMB,AG,Paid Ads,True
C009377,2023-04-06,SMB,RS,Partner,True
C009378,2024-05-11,Mid-Market,GT,Organic,True
C009379,2023-04-10,Enterprise,DO,Referral,True
C009380,2022-06-27,Mid-Market,RU,Partner,False
C009381,2024-11-25,SMB,CV,Organic,True
C009382,2024-02-16,Mid-Market,CZ,Partner,True
C009383,2022-11-09,SMB,SY,Partner,True
C009384,2024-02-17,SMB,SN,Organic,True
C009385,2022-03-10,Mid-Market,GE,Partner,True
C009386,2024-09-17,SMB,AD,Organic,True
C009387,2024-08-16,Mid-Market,BF,Referral,True
C009388,2023-09-13,Enterprise,BT,Paid Ads,True
C009389,2023-09-10,Mid-Market,SR,Paid Ads,True
C009390,2024-02-04,SMB,AU,Paid Ads,True
