payment_id,customer_id,payment_date,amount,payment_status
P9643399,C007482,2023-01-22,29.99,Success
P1478251,C007482,2023-02-21,29.99,Success
P2973497,C007482,2023-03-23,29.99,Success
P5999874,C007482,2023-04-22,29.99,Success
P3948095,C007482,2023-05-22,29.99,Success
P6953028,C007482,2023-06-21,29.99,Success
P8986608,C007482,2023-07-21,29.99,Success
P4667674,C007482,2023-08-20,29.99,Success
P6774543,C007482,2023-09-19,29.99,Success
P8308843,C007482,2023-10-19,29.99,Success
P6641349,C007482,2023-11-18,29.99,Success
P8161582,C007482,2023-12-18,29.99,Success
P3151119,C007482,2024-01-17,29.99,Success
P3725569,C007482,2024-02-16,29.99,Success
P2095625,C007482,2024-03-17,29.99,Success
P3147705,C007482,2024-04-16,29.99,Success
P5196224,C007482,2024-05-16,29.99,Success
P1055839,C007482,2024-06-15,29.99,Success
P1483748,C007482,2024-07-15,29.99,Success
P3778183,C007482,2024-08-14,29.99,Success
P8586943,C007482,2024-09-13,29.99,Success
P7592470,C007482,2024-10-13,29.99,Success
P2790926,C007482,2024-11-12,29.99,Success
P7246699,C007482,2024-12-12,29.99,Success
P8231639,C007483,2022-09-18,129.99,Success
P3001881,C007483,2022-10-18,129.99,Success
P7490524,C007483,2022-11-17,129.99,Success
P3996109,C007483,2022-12-17,129.99,Success
P3015404,C007483,2023-01-16,129.99,Success
P4685354,C007483,2023-02-15,129.99,Success
P6055923,C007483,2023-03-17,129.99,Success
P7743452,C007483,2023-04-16,129.99,Success
P2906840,C007483,2023-05-16,129.99,Success
P4367069,C007483,2023-06-15,129.99,Success
P4262555,C007483,2023-07-15,129.99,Success
P9777806,C007483,2023-08-14,129.99,Success
P8266145,C007483,2023-09-13,129.99,Success
P5961703,C007483,2023-10-13,129.99,Success
P1631007,C007483,2023-11-12,129.99,Success
P4174614,C007483,2023-12-12,129.99,Success
P9169915,C007483,2024-01-11,129.99,Success
P8326316,C007483,2024-02-10,129.99,Success
P5022560,C007483,2024-03-11,129.99,Success
P2504138,C007483,2024-04-10,129.99,Success
P7136428,C007483,2024-05-10,129.99,Success
P8769205,C007483,2024-06-09,129.99,Success
P6268262,C007483,2024-07-09,129.99,Success
P5684508,C007483,2024-08-08,129.99,Success
P7321644,C007483,2024-09-07,129.99,Success
P7046666,C007483,2024-10-07,129.99,Success
P7866580,C007483,2024-11-06,129.99,Success
P1349858,C007483,2024-12-06,129.99,Success
P9859721,C007484,2024-12-20,0.0,Failed
P7504193,C007485,2023-02-08,29.99,Success
P3697083,C007485,2023-03-10,29.99,Success
P2412033,C007485,2023-04-09,29.99,Success
P3472314,C007485,2023-05-09,29.99,Success
P4676429,C007485,2023-06-08,29.99,Success
P5958400,C007485,2023-07-08,29.99,Success
P7318665,C007485,2023-08-07,29.99,Success
P7296813,C007485,2023-09-06,29.99,Success
P3915216,C007485,2023-10-06,29.99,Success
P3814977,C007485,2023-11-05,29.99,Success
P4974742,C007485,2023-12-05,29.99,Success
P3759694,C007485,2024-01-04,29.99,Success
P7693817,C007485,2024-02-03,29.99,Success
P2588125,C007485,2024-03-04,29.99,Success
P7744032,C007485,2024-04-03,29.99,Success
P7461128,C007485,2024-05-03,29.99,Success
P8599120,C007485,2024-06-02,29.99,Success
P7961917,C007485,2024-07-02,29.99,Success
P7570411,C007485,2024-08-01,29.99,Success
P9620110,C007485,2024-08-31,29.99,Success
P1910893,C007485,2024-09-30,29.99,Success
P9054646,C007485,2024-10-30,29.99,Success
P1539515,C007485,2024-11-29,29.99,Success
P9879502,C007485,2024-12-29,29.99,Success
P2765855,C007486,2023-10-05,0.0,Failed
P5330784,C007486,2023-11-04,29.99,Success
P4824862,C007486,2023-12-04,29.99,Success
P5863711,C007486,2024-01-03,29.99,Success
P6822109,C007486,2024-02-02,29.99,Success
P6881326,C007486,2024-03-03,29.99,Success
P1363141,C007486,2024-04-02,29.99,Success
P8923892,C007486,2024-05-02,29.99,Success
P1576127,C007486,2024-06-01,29.99,Success
P7808010,C007486,2024-07-01,29.99,Success
P3863650,C007486,2024-07-31,29.99,Success
P9017332,C007486,2024-08-30,29.99,Success
P2794778,C007486,2024-09-29,29.99,Success
P3849077,C007486,2024-10-29,0.0,Failed
P5487842,C007486,2024-11-28,29.99,Success
P2112063,C007486,2024-12-28,29.99,Success
P2159960,C007487,2023-12-29,29.99,Success
P5007185,C007487,2024-01-28,29.99,Success
P1962569,C007487,2024-02-27,29.99,Success
P8874180,C007487,2024-03-28,0.0,Failed
P7171485,C007487,2024-04-27,29.99,Success
P8871175,C007487,2024-05-27,29.99,Success
P2167882,C007487,2024-06-26,29.99,Success
P7420626,C007487,2024-07-26,29.99,Success
P8427163,C007487,2024-08-25,29.99,Success
P9792937,C007487,2024-09-24,29.99,Success
P9183488,C007487,2024-10-24,29.99,Success
P3240972,C007487,2024-11-23,29.99,Success
P9155386,C007487,2024-12-23,29.99,Success
P1878954,C007488,2022-05-25,129.99,Success
P6094354,C007488,2022-06-24,129.99,Success
P1239152,C007488,2022-07-24,129.99,Success
P9382259,C007488,2022-08-23,129.99,Success
P4955007,C007488,2022-09-22,129.99,Success
P8889154,C007488,2022-10-22,129.99,Success
P6707488,C007488,2022-11-21,0.0,Failed
P5193092,C007488,2022-12-21,129.99,Success
P1963097,C007488,2023-01-20,129.99,Success
P8402605,C007488,2023-02-19,129.99,Success
P2595482,C007488,2023-03-21,129.99,Success
P6789966,C007488,2023-04-20,129.99,Success
P1915734,C007488,2023-05-20,129.99,Success
P9280238,C007488,2023-06-19,129.99,Success
P4227259,C007488,2023-07-19,129.99,Success
P3834581,C007488,2023-08-18,129.99,Success
P9946035,C007488,2023-09-17,0.0,Failed
P3481550,C007488,2023-10-17,129.99,Success
P1107677,C007488,2023-11-16,129.99,Success
P9707734,C007488,2023-12-16,129.99,Success
P6398375,C007488,2024-01-15,0.0,Failed
P7856445,C007488,2024-02-14,129.99,Success
P1843983,C007488,2024-03-15,129.99,Success
P6482657,C007488,2024-04-14,129.99,Success
P7901714,C007488,2024-05-14,129.99,Success
P5266361,C007488,2024-06-13,129.99,Success
P6154006,C007488,2024-07-13,129.99,Success
P6467260,C007488,2024-08-12,129.99,Success
P2214818,C007488,2024-09-11,129.99,Success
P5900855,C007488,2024-10-11,129.99,Success
P3290446,C007488,2024-11-10,129.99,Success
P3974601,C007488,2024-12-10,129.99,Success
P2345450,C007489,2024-05-01,129.99,Success
P4204089,C007489,2024-05-31,129.99,Success
P5875738,C007489,2024-06-30,129.99,Success
P7513093,C007489,2024-07-30,129.99,Success
P8265420,C007489,2024-08-29,129.99,Success
P6080581,C007489,2024-09-28,129.99,Success
P6572178,C007489,2024-10-28,129.99,Success
P7052646,C007489,2024-11-27,129.99,Success
P2022150,C007489,2024-12-27,129.99,Success
P5068145,C007490,2023-10-11,29.99,Success
P2844170,C007490,2023-11-10,29.99,Success
P3656098,C007490,2023-12-10,29.99,Success
P6841857,C007490,2024-01-09,29.99,Success
P3024244,C007490,2024-02-08,29.99,Success
P7242581,C007490,2024-03-09,29.99,Success
P8977770,C007490,2024-04-08,29.99,Success
P3127766,C007490,2024-05-08,29.99,Success
P1596396,C007490,2024-06-07,29.99,Success
P3239434,C007490,2024-07-07,29.99,Success
P8991596,C007490,2024-08-06,29.99,Success
P2367370,C007490,2024-09-05,29.99,Success
P3412687,C007490,2024-10-05,29.99,Success
P1574366,C007490,2024-11-04,29.99,Success
P7848081,C007490,2024-12-04,29.99,Success
P5573778,C007491,2022-04-26,59.99,Success
P9222623,C007491,2022-05-26,59.99,Success
P7113159,C007491,2022-06-25,59.99,Success
P2835782,C007491,2022-07-25,59.99,Success
P3195702,C007491,2022-08-24,59.99,Success
P9745358,C007491,2022-09-23,59.99,Success
P4203465,C007491,2022-10-23,59.99,Success
P9054947,C007491,2022-11-22,59.99,Success
P2419490,C007491,2022-12-22,59.99,Success
P9431701,C007491,2023-01-21,59.99,Success
P6543742,C007491,2023-02-20,59.99,Success
P3265783,C007491,2023-03-22,59.99,Success
P2290872,C007491,2023-04-21,59.99,Success
P8730844,C007491,2023-05-21,59.99,Success
P6956400,C007491,2023-06-20,59.99,Success
P1489659,C007491,2023-07-20,59.99,Success
P1429937,C007491,2023-08-19,59.99,Success
P6954404,C007491,2023-09-18,59.99,Success
P9165583,C007491,2023-10-18,59.99,Success
P8674322,C007491,2023-11-17,59.99,Success
P2621206,C007491,2023-12-17,59.99,Success
P8766258,C007491,2024-01-16,59.99,Success
P5422937,C007491,2024-02-15,59.99,Success
P7499803,C007491,2024-03-16,59.99,Success
P7360706,C007491,2024-04-15,59.99,Success
P5796337,C007491,2024-05-15,59.99,Success
P8256411,C007491,2024-06-14,59.99,Success
P5373728,C007491,2024-07-14,59.99,Success
P4693081,C007491,2024-08-13,59.99,Success
P7282477,C007491,2024-09-12,59.99,Success
P8362045,C007491,2024-10-12,59.99,Success
P9997117,C007491,2024-11-11,59.99,Success
P6255042,C007491,2024-12-11,59.99,Success
P4767186,C007492,2024-10-16,59.99,Success
P9747161,C007492,2024-11-15,59.99,Success
P7709535,C007492,2024-12-15,59.99,Success
P2152866,C007493,2023-05-18,29.99,Success
P8743986,C007493,2023-06-17,29.99,Success
P7413584,C007493,2023-07-17,29.99,Success
P7514234,C007493,2023-08-16,29.99,Success
P2483039,C007493,2023-09-15,0.0,Failed
P3987254,C007493,2023-10-15,29.99,Success
P2713762,C007493,2023-11-14,29.99,Success
P6020361,C007493,2023-12-14,29.99,Success
P9966998,C007493,2024-01-13,29.99,Success
P8497579,C007493,2024-02-12,29.99,Success
P6716316,C007493,2024-03-13,29.99,Success
P1397866,C007493,2024-04-12,29.99,Success
P6664147,C007493,2024-05-12,29.99,Success
P6372146,C007493,2024-06-11,0.0,Failed
P5847792,C007493,2024-07-11,29.99,Success
P4366861,C007493,2024-08-10,29.99,Success
P5567216,C007493,2024-09-09,29.99,Success
P8713466,C007493,2024-10-09,29.99,Success
P2573206,C007493,2024-11-08,29.99,Success
P2195761,C007493,2024-12-08,29.99,Success
P5684837,C007494,2022-10-15,29.99,Success
P6905130,C007494,2022-11-14,29.99,Success
P5154757,C007494,2022-12-14,29.99,Success
P8957783,C007494,2023-01-13,29.99,Success
P2185869,C007494,2023-02-12,29.99,Success
P4769057,C007494,2023-03-14,29.99,Success
P8207503,C007494,2023-04-13,29.99,Success
P4149808,C007494,2023-05-13,29.99,Success
P4953271,C007494,2023-06-12,29.99,Success
P8784384,C007494,2023-07-12,29.99,Success
P9784056,C007494,2023-08-11,29.99,Success
P5586050,C007494,2023-09-10,29.99,Success
P8288471,C007494,2023-10-10,29.99,Success
P3943803,C007494,2023-11-09,29.99,Success
P7802597,C007494,2023-12-09,29.99,Success
P7502340,C007494,2024-01-08,29.99,Success
P1372560,C007494,2024-02-07,0.0,Failed
P7492420,C007494,2024-03-08,29.99,Success
P9537621,C007494,2024-04-07,29.99,Success
P4483624,C007494,2024-05-07,29.99,Success
P5743940,C007494,2024-06-06,29.99,Success
P8379846,C007494,2024-07-06,29.99,Success
P7126293,C007494,2024-08-05,29.99,Success
P1667948,C007494,2024-09-04,29.99,Success
P3788637,C007494,2024-10-04,29.99,Success
P3794214,C007494,2024-11-03,29.99,Success
P1529915,C007494,2024-12-03,29.99,Success
P3449253,C007495,2024-08-09,59.99,Success
P7300091,C007495,2024-09-08,59.99,Success
P2051801,C007495,2024-10-08,59.99,Success
P3997853,C007495,2024-11-07,59.99,Success
P1215981,C007495,2024-12-07,59.99,Success
P3335886,C007496,2023-05-25,59.99,Success
P7869293,C007496,2023-06-24,59.99,Success
P9123221,C007496,2023-07-24,59.99,Success
P7660440,C007496,2023-08-23,59.99,Success
P5183540,C007496,2023-09-22,59.99,Success
P1620435,C007496,2023-10-22,59.99,Success
P8753150,C007496,2023-11-21,59.99,Success
P1544922,C007496,2023-12-21,59.99,Success
P5911429,C007496,2024-01-20,59.99,Success
P6288121,C007496,2024-02-19,59.99,Success
P6104277,C007496,2024-03-20,59.99,Success
P4909890,C007496,2024-04-19,59.99,Success
P4186138,C007496,2024-05-19,59.99,Success
P6679932,C007496,2024-06-18,59.99,Success
P3299793,C007496,2024-07-18,59.99,Success
P5051254,C007496,2024-08-17,59.99,Success
P9317815,C007496,2024-09-16,59.99,Success
P4891277,C007496,2024-10-16,59.99,Success
P3545026,C007496,2024-11-15,59.99,Success
P4745081,C007497,2024-01-19,59.99,Success
P2029361,C007497,2024-02-18,59.99,Success
P7725155,C007497,2024-03-19,59.99,Success
P2871710,C007497,2024-04-18,59.99,Success
P6726933,C007497,2024-05-18,59.99,Success
P6326766,C007497,2024-06-17,59.99,Success
P2603225,C007497,2024-07-17,59.99,Success
P2486254,C007497,2024-08-16,59.99,Success
P6118321,C007497,2024-09-15,59.99,Success
P3372480,C007497,2024-10-15,59.99,Success
P5418920,C007497,2024-11-14,0.0,Failed
P5711837,C007497,2024-12-14,59.99,Success
P6761334,C007498,2023-09-22,129.99,Success
P6917805,C007498,2023-10-22,129.99,Success
P7327845,C007498,2023-11-21,0.0,Failed
P4600123,C007498,2023-12-21,129.99,Success
P5562236,C007498,2024-01-20,129.99,Success
P5967708,C007498,2024-02-19,129.99,Success
P6514564,C007498,2024-03-20,129.99,Success
P2599157,C007498,2024-04-19,129.99,Success
P7719954,C007498,2024-05-19,129.99,Success
P5925029,C007498,2024-06-18,129.99,Success
P2260935,C007498,2024-07-18,129.99,Success
P5602249,C007498,2024-08-17,129.99,Success
P9739982,C007498,2024-09-16,129.99,Success
P4128865,C007498,2024-10-16,129.99,Success
P7069883,C007498,2024-11-15,129.99,Success
P3791115,C007498,2024-12-15,129.99,Success
P8453109,C007499,2023-09-27,29.99,Success
P1575834,C007499,2023-10-27,29.99,Success
P6328381,C007499,2023-11-26,29.99,Success
P4459810,C007499,2023-12-26,29.99,Success
P6807831,C007499,2024-01-25,29.99,Success
P7594754,C007499,2024-02-24,29.99,Success
P3729656,C007499,2024-03-25,29.99,Success
P3314534,C007499,2024-04-24,29.99,Success
P1091689,C007499,2024-05-24,29.99,Success
P3449329,C007499,2024-06-23,29.99,Success
P1300224,C007499,2024-07-23,29.99,Success
P1296195,C007499,2024-08-22,29.99,Success
P3940785,C007499,2024-09-21,29.99,Success
P8714238,C007499,2024-10-21,29.99,Success
P7183376,C007499,2024-11-20,29.99,Success
P4617197,C007499,2024-12-20,29.99,Success
P2088843,C007500,2022-12-17,129.99,Success
P2992601,C007500,2023-01-16,129.99,Success
P2427572,C007500,2023-02-15,129.99,Success
P4941359,C007500,2023-03-17,129.99,Success
P3181454,C007500,2023-04-16,129.99,Success
P8590757,C007500,2023-05-16,129.99,Success
P4430479,C007500,2023-06-15,129.99,Success
P3072396,C007500,2023-07-15,129.99,Success
P1881824,C007500,2023-08-14,129.99,Success
P8291494,C007500,2023-09-13,129.99,Success
P1011461,C007500,2023-10-13,129.99,Success
P3683330,C007500,2023-11-12,129.99,Success
P7712887,C007500,2023-12-12,129.99,Success
P9274704,C007500,2024-01-11,129.99,Success
P4763972,C007500,2024-02-10,0.0,Failed
P5039908,C007500,2024-03-11,0.0,Failed
P9185853,C007500,2024-04-10,129.99,Success
P6946375,C007500,2024-05-10,129.99,Success
P1932297,C007500,2024-06-09,0.0,Failed
P2851145,C007500,2024-07-09,129.99,Success
P5509880,C007500,2024-08-08,129.99,Success
P4683303,C007500,2024-09-07,129.99,Success
P9542268,C007500,2024-10-07,129.99,Success
P3435045,C007500,2024-11-06,129.99,Success
P7670408,C007500,2024-12-06,129.99,Success
P9127486,C007501,2022-05-11,59.99,Success
P9007272,C007501,2022-06-10,59.99,Success
P2142531,C007501,2022-07-10,59.99,Success
P3607713,C007501,2022-08-09,0.0,Failed
P8531903,C007501,2022-09-08,59.99,Success
P3749957,C007501,2022-10-08,59.99,Success
P1069533,C007501,2022-11-07,59.99,Success
P4681752,C007501,2022-12-07,59.99,Success
P7727855,C007501,2023-01-06,59.99,Success
P5226657,C007501,2023-02-05,59.99,Success
P2111760,C007501,2023-03-07,59.99,Success
P6753752,C007501,2023-04-06,59.99,Success
P5477502,C007501,2023-05-06,59.99,Success
P8492209,C007501,2023-06-05,59.99,Success
P4279655,C007501,2023-07-05,59.99,Success
P5378365,C007501,2023-08-04,59.99,Success
P6874746,C007501,2023-09-03,59.99,Success
P1472124,C007501,2023-10-03,59.99,Success
P7757961,C007501,2023-11-02,59.99,Success
P1465076,C007501,2023-12-02,59.99,Success
P6691212,C007501,2024-01-01,59.99,Success
P3401535,C007501,2024-01-31,59.99,Success
P9429180,C007501,2024-03-01,0.0,Failed
P2940679,C007501,2024-03-31,59.99,Success
P5804716,C007501,2024-04-30,0.0,Failed
P7878404,C007501,2024-05-30,59.99,Success
P3948839,C007501,2024-06-29,59.99,Success
P3911854,C007501,2024-07-29,59.99,Success
P1329486,C007501,2024-08-28,59.99,Success
P3474722,C007501,2024-09-27,59.99,Success
P8380826,C007501,2024-10-27,59.99,Success
P3802281,C007501,2024-11-26,59.99,Success
P8474323,C007501,2024-12-26,59.99,Success
P1377188,C007502,2024-02-01,29.99,Success
P1698057,C007502,2024-03-02,29.99,Success
P8273430,C007502,2024-04-01,29.99,Success
P8276764,C007502,2024-05-01,29.99,Success
P5179224,C007502,2024-05-31,29.99,Success
P1444057,C007502,2024-06-30,0.0,Failed
P6497882,C007502,2024-07-30,29.99,Success
P9681977,C007502,2024-08-29,29.99,Success
P5142992,C007502,2024-09-28,29.99,Success
P5061276,C007502,2024-10-28,29.99,Success
P6200212,C007502,2024-11-27,29.99,Success
P2160949,C007502,2024-12-27,29.99,Success
P4083747,C007503,2023-04-22,59.99,Success
P5132202,C007503,2023-05-22,59.99,Success
P5095243,C007503,2023-06-21,59.99,Success
P3390994,C007503,2023-07-21,59.99,Success
P1928898,C007503,2023-08-20,59.99,Success
P1529600,C007503,2023-09-19,59.99,Success
P3873830,C007503,2023-10-19,59.99,Success
P1101638,C007503,2023-11-18,59.99,Success
P4822935,C007503,2023-12-18,59.99,Success
P1557674,C007503,2024-01-17,59.99,Success
P8020907,C007503,2024-02-16,59.99,Success
P3073063,C007503,2024-03-17,59.99,Success
P5497656,C007503,2024-04-16,59.99,Success
P6131632,C007503,2024-05-16,59.99,Success
P8153790,C007504,2022-10-27,59.99,Success
P7516703,C007504,2022-11-26,59.99,Success
P1398703,C007504,2022-12-26,59.99,Success
P4543588,C007504,2023-01-25,0.0,Failed
P8070834,C007504,2023-02-24,59.99,Success
P9481339,C007504,2023-03-26,59.99,Success
P2154659,C007504,2023-04-25,59.99,Success
P3852629,C007504,2023-05-25,59.99,Success
P5566823,C007504,2023-06-24,59.99,Success
P8994141,C007504,2023-07-24,59.99,Success
P8461443,C007504,2023-08-23,59.99,Success
P4865358,C007504,2023-09-22,59.99,Success
P7339280,C007504,2023-10-22,59.99,Success
P3067177,C007504,2023-11-21,59.99,Success
P6533361,C007504,2023-12-21,59.99,Success
P2330055,C007504,2024-01-20,59.99,Success
P9474071,C007504,2024-02-19,59.99,Success
P7647075,C007504,2024-03-20,59.99,Success
P8091917,C007504,2024-04-19,59.99,Success
P4215621,C007504,2024-05-19,59.99,Success
P8033201,C007504,2024-06-18,59.99,Success
P3173107,C007504,2024-07-18,59.99,Success
P2389592,C007504,2024-08-17,59.99,Success
P4068902,C007504,2024-09-16,59.99,Success
P9626053,C007504,2024-10-16,0.0,Failed
P3854003,C007504,2024-11-15,59.99,Success
P9702045,C007504,2024-12-15,59.99,Success
P5142774,C007505,2022-05-12,29.99,Success
P2660496,C007505,2022-06-11,29.99,Success
P2464414,C007505,2022-07-11,29.99,Success
P8788421,C007505,2022-08-10,29.99,Success
P6948024,C007505,2022-09-09,29.99,Success
P8890827,C007505,2022-10-09,29.99,Success
P6383890,C007505,2022-11-08,0.0,Failed
P9511398,C007505,2022-12-08,29.99,Success
P1472575,C007505,2023-01-07,29.99,Success
P6783968,C007505,2023-02-06,29.99,Success
P1650902,C007505,2023-03-08,29.99,Success
P8816174,C007505,2023-04-07,29.99,Success
P3510637,C007505,2023-05-07,29.99,Success
P5081595,C007505,2023-06-06,29.99,Success
P7450760,C007505,2023-07-06,29.99,Success
P4109512,C007505,2023-08-05,29.99,Success
P4384269,C007505,2023-09-04,29.99,Success
P3881409,C007505,2023-10-04,29.99,Success
P1498603,C007505,2023-11-03,29.99,Success
P2339802,C007505,2023-12-03,29.99,Success
P1782866,C007505,2024-01-02,0.0,Failed
P9577116,C007505,2024-02-01,29.99,Success
P7919222,C007505,2024-03-02,29.99,Success
P1754923,C007505,2024-04-01,29.99,Success
P1254433,C007505,2024-05-01,29.99,Success
P8694935,C007505,2024-05-31,29.99,Success
P6579717,C007505,2024-06-30,29.99,Success
P5593838,C007505,2024-07-30,29.99,Success
P2468456,C007505,2024-08-29,29.99,Success
P3654493,C007505,2024-09-28,29.99,Success
P4946134,C007505,2024-10-28,29.99,Success
P7771436,C007505,2024-11-27,29.99,Success
P2564294,C007505,2024-12-27,29.99,Success
P3124224,C007506,2023-01-25,29.99,Success
P9325679,C007506,2023-02-24,29.99,Success
P9288111,C007506,2023-03-26,29.99,Success
P1061669,C007506,2023-04-25,29.99,Success
P2443624,C007506,2023-05-25,29.99,Success
P9144837,C007506,2023-06-24,29.99,Success
P8678205,C007506,2023-07-24,29.99,Success
P6877470,C007506,2023-08-23,29.99,Success
P5329969,C007506,2023-09-22,29.99,Success
P9241483,C007506,2023-10-22,29.99,Success
P5143973,C007506,2023-11-21,29.99,Success
P2306927,C007506,2023-12-21,29.99,Success
P2173953,C007506,2024-01-20,29.99,Success
P4141946,C007506,2024-02-19,29.99,Success
P5120938,C007506,2024-03-20,29.99,Success
P8914293,C007506,2024-04-19,29.99,Success
P1857060,C007506,2024-05-19,29.99,Success
P9445883,C007506,2024-06-18,29.99,Success
P7402601,C007506,2024-07-18,29.99,Success
P9495275,C007506,2024-08-17,29.99,Success
P9606769,C007506,2024-09-16,29.99,Success
P8213872,C007506,2024-10-16,29.99,Success
P3910091,C007506,2024-11-15,29.99,Success
P2635758,C007506,2024-12-15,29.99,Success
P7998321,C007507,2022-05-28,129.99,Success
P1347607,C007507,2022-06-27,129.99,Success
P9786246,C007507,2022-07-27,129.99,Success
P7618241,C007507,2022-08-26,129.99,Success
P6580433,C007507,2022-09-25,129.99,Success
P1044556,C007507,2022-10-25,129.99,Success
P9925374,C007507,2022-11-24,129.99,Success
P6898192,C007507,2022-12-24,129.99,Success
P1158315,C007507,2023-01-23,129.99,Success
P1904965,C007507,2023-02-22,129.99,Success
P4776274,C007507,2023-03-24,129.99,Success
P4880554,C007507,2023-04-23,129.99,Success
P1766541,C007507,2023-05-23,129.99,Success
P2851305,C007507,2023-06-22,129.99,Success
P6766447,C007507,2023-07-22,129.99,Success
P8344144,C007507,2023-08-21,129.99,Success
P1259530,C007507,2023-09-20,129.99,Success
P2503072,C007507,2023-10-20,129.99,Success
P4992953,C007507,2023-11-19,129.99,Success
P8284196,C007507,2023-12-19,129.99,Success
P7266769,C007507,2024-01-18,129.99,Success
P3219351,C007507,2024-02-17,129.99,Success
P3469016,C007507,2024-03-18,129.99,Success
P9709762,C007507,2024-04-17,129.99,Success
P9173873,C007507,2024-05-17,129.99,Success
P7112294,C007507,2024-06-16,129.99,Success
P2919706,C007507,2024-07-16,129.99,Success
P5982527,C007507,2024-08-15,129.99,Success
P3473295,C007507,2024-09-14,129.99,Success
P2318065,C007507,2024-10-14,129.99,Success
P7368349,C007507,2024-11-13,129.99,Success
P4645637,C007507,2024-12-13,129.99,Success
P9063383,C007508,2024-04-11,129.99,Success
P9610358,C007508,2024-05-11,129.99,Success
P4119694,C007508,2024-06-10,129.99,Success
P9610403,C007508,2024-07-10,0.0,Failed
P5844231,C007508,2024-08-09,129.99,Success
P1627387,C007508,2024-09-08,129.99,Success
P5971467,C007508,2024-10-08,129.99,Success
P3584443,C007508,2024-11-07,129.99,Success
P4259029,C007508,2024-12-07,129.99,Success
P3291292,C007509,2023-11-27,59.99,Success
P9821947,C007509,2023-12-27,59.99,Success
P7088221,C007509,2024-01-26,59.99,Success
P5257925,C007509,2024-02-25,0.0,Failed
P5582215,C007509,2024-03-26,0.0,Failed
P2755576,C007509,2024-04-25,59.99,Success
P1301587,C007509,2024-05-25,59.99,Success
P8559742,C007509,2024-06-24,59.99,Success
P9090787,C007509,2024-07-24,59.99,Success
P7149037,C007509,2024-08-23,59.99,Success
P9295194,C007509,2024-09-22,59.99,Success
P4933158,C007509,2024-10-22,59.99,Success
P2686111,C007509,2024-11-21,0.0,Failed
P4746985,C007509,2024-12-21,59.99,Success
P3270393,C007510,2024-02-12,129.99,Success
P8325676,C007510,2024-03-13,129.99,Success
P4749328,C007510,2024-04-12,129.99,Success
P7095844,C007510,2024-05-12,129.99,Success
P7214452,C007510,2024-06-11,129.99,Success
P7593086,C007510,2024-07-11,129.99,Success
P1017541,C007510,2024-08-10,129.99,Success
P2876763,C007510,2024-09-09,129.99,Success
P4523136,C007510,2024-10-09,129.99,Success
P2126972,C007510,2024-11-08,129.99,Success
P8146683,C007510,2024-12-08,129.99,Success
P2929749,C007511,2023-05-29,129.99,Success
P3912933,C007511,2023-06-28,129.99,Success
P5543140,C007511,2023-07-28,129.99,Success
P8739895,C007511,2023-08-27,129.99,Success
P5831311,C007511,2023-09-26,129.99,Success
P8656486,C007511,2023-10-26,129.99,Success
P9884061,C007511,2023-11-25,129.99,Success
P9531115,C007511,2023-12-25,129.99,Success
P8085537,C007511,2024-01-24,129.99,Success
P4824110,C007511,2024-02-23,129.99,Success
P5559252,C007511,2024-03-24,129.99,Success
P5742208,C007511,2024-04-23,129.99,Success
P9351387,C007511,2024-05-23,129.99,Success
P8845912,C007511,2024-06-22,129.99,Success
P9491165,C007511,2024-07-22,129.99,Success
P2545713,C007511,2024-08-21,129.99,Success
P1281394,C007511,2024-09-20,0.0,Failed
P3593769,C007511,2024-10-20,129.99,Success
P5208865,C007511,2024-11-19,129.99,Success
P9257967,C007511,2024-12-19,129.99,Success
P7205273,C007512,2022-10-29,129.99,Success
P4600216,C007512,2022-11-28,129.99,Success
P1647800,C007512,2022-12-28,129.99,Success
P2886943,C007512,2023-01-27,129.99,Success
P3005166,C007512,2023-02-26,129.99,Success
P5517199,C007512,2023-03-28,0.0,Failed
P3490516,C007512,2023-04-27,129.99,Success
P5780700,C007512,2023-05-27,129.99,Success
P2722839,C007512,2023-06-26,129.99,Success
P4697315,C007512,2023-07-26,129.99,Success
P9129027,C007512,2023-08-25,129.99,Success
P1381654,C007512,2023-09-24,129.99,Success
P3058559,C007512,2023-10-24,129.99,Success
P9669071,C007512,2023-11-23,129.99,Success
P4222041,C007512,2023-12-23,129.99,Success
P7569068,C007513,2024-02-26,129.99,Success
P5440261,C007513,2024-03-27,129.99,Success
P7128307,C007513,2024-04-26,129.99,Success
P7934713,C007513,2024-05-26,129.99,Success
P3301159,C007513,2024-06-25,129.99,Success
P7241927,C007513,2024-07-25,129.99,Success
P1011788,C007513,2024-08-24,129.99,Success
P4921388,C007514,2024-05-12,29.99,Success
P7396333,C007514,2024-06-11,29.99,Success
P7793690,C007514,2024-07-11,29.99,Success
P4305817,C007514,2024-08-10,29.99,Success
P9991092,C007514,2024-09-09,29.99,Success
P8985689,C007514,2024-10-09,29.99,Success
P5747171,C007514,2024-11-08,29.99,Success
P2824259,C007514,2024-12-08,29.99,Success
P7647319,C007515,2024-06-16,29.99,Success
P5377496,C007515,2024-07-16,0.0,Failed
P5035489,C007515,2024-08-15,29.99,Success
P5788472,C007515,2024-09-14,29.99,Success
P5969085,C007515,2024-10-14,29.99,Success
P7226201,C007515,2024-11-13,29.99,Success
P6391931,C007515,2024-12-13,29.99,Success
P8944661,C007516,2024-07-17,29.99,Success
P9677853,C007516,2024-08-16,29.99,Success
